,Population,City Population,GDP,Industrty Added Value,Agriculture Added Value,Fossil Fuel Percentage,New Energy Production,Energy per GDP,Forest Area,Farmland Area
2010,69.21854591,35.248623695395146,60.056898910971874,17.133591514141223,2.334362753609372,65.99555889167574,7.302273175353957,7.738672329895863,40.180158276769816,47.85838940522428
2011,70.03760439999999,35.949569844632734,62.700453694152024,18.263867697239835,2.5369149761842213,66.13627688365972,8.409932109296454,7.8304240228395585,40.14569204833717,47.79011536585317
2012,70.89254548000001,36.65051599387032,65.40294937932572,19.44896641887917,2.7509227071342215,66.2606383746934,9.60908762994026,7.922175715783253,40.1129232979218,47.72701955449211
2013,71.75500378,37.35146214310791,68.16438596649292,20.688887679059228,2.9763859464593736,66.36864336477677,10.899739737285385,8.01392740872695,40.0817684239302,47.66870922968958
2014,72.61846543,38.05240829234549,70.98476345565368,21.98363147778001,3.2133046941596777,66.46029185390984,12.281888431331819,8.105679101670644,40.052147942186785,47.614821437374495
2015,73.47679005,38.75335444158308,73.86408184680792,23.333197815041515,3.461678950235133,66.53558384209259,13.755533712079565,8.19743079461434,40.02398628314916,47.565020751639544
2016,74.33650819,39.45430059082066,76.80234113995571,24.73758669084374,3.7215087146857395,66.59451932932505,15.32067557952863,8.289182487558035,39.99721159911055,47.51899718687426
2017,75.19371102,40.155246740058246,79.79954133509703,26.196798105186694,3.992793987511498,66.6370983156072,16.977314033679,8.38093418050173,39.971755580897636,47.476464268251874
2018,76.02716232,40.85619288929583,82.85568243223187,27.710832058070373,4.275534768712408,66.66332080093903,18.725449074530687,8.472685873445425,39.94755328359614,47.43715724855956
2019,76.83806444,41.55713903853342,85.97076443136025,29.27968854949477,4.56973105828847,66.67318678532057,20.565080702083684,8.56443756638912,39.92454296085946,47.400831460272876
2020,77.63932702,42.25808518777101,89.14478733248212,30.903367579459896,4.875382856239684,66.66669626875179,22.49620891633799,8.656189259332816,39.9026659073777,47.36726079261661
2021,77.6,42.95903133700859,92.37775113559756,32.58186914796574,5.192490162566048,66.64384925123272,24.518833717293617,8.747940952276512,39.881866309105185,47.336236284132646
2022,78.55000000000001,43.65997748624618,95.6696558407065,34.31519325501232,5.521052977267565,66.60464573276333,26.63295510495055,8.839692645220207,39.86209110086435,47.30756482199409
2023,79.5,44.360923635483765,99.02050144780897,36.10333990059961,5.861071300344233,66.54908571334364,28.8385730793088,8.931444338163903,39.84328983096263,47.28106793996978
2024,80.45,45.061869784721345,102.43028795690496,37.94630908472763,6.212545131796053,66.47716919297363,31.135687640368367,9.023196031107599,39.82541453247718,47.25658070755668
